I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,
-180,122,302,29,-241,212,175,151,68,53,58,34
-195,126,322,34,-258,224,185,146,48,48,48,29
-195,136,331,29,-263,234,185,126,43,39,39,24
-195,146,341,24,-268,244,185,107,39,29,29,19
-209,156,366,26,-287,261,185,87,24,9,14,14
-224,165,390,29,-307,278,185,68,9,-9,0,9
-239,165,405,36,-322,285,175,43,-19,-34,-14,-4
-253,165,419,43,-336,292,165,19,-48,-58,-29,-19
-268,156,424,56,-346,290,156,-19,-87,-87,-58,-39
-283,146,429,68,-356,287,146,-58,-126,-117,-87,-58
-287,141,429,73,-358,285,131,-97,-156,-146,-107,-73
-292,136,429,78,-361,283,117,-136,-185,-175,-126,-87
-292,126,419,82,-356,273,102,-180,-224,-204,-156,-102
-292,117,409,87,-351,263,87,-224,-263,-234,-185,-117
-292,87,380,102,-336,234,68,-244,-283,-253,-204,-136
-292,58,351,117,-322,204,48,-263,-302,-273,-224,-156
-287,39,326,124,-307,183,39,-273,-317,-287,-239,-170
-283,19,302,131,-292,161,29,-283,-331,-302,-253,-185
-268,0,268,134,-268,134,19,-283,-322,-302,-253,-185
-253,-19,234,136,-244,107,9,-283,-312,-302,-253,-185
-219,-29,190,124,-204,80,4,-263,-292,-292,-253,-185
-185,-39,146,112,-165,53,0,-244,-273,-283,-253,-185
-161,-43,117,102,-139,36,0,-214,-248,-268,-239,-180
-136,-48,87,92,-112,19,0,-185,-224,-253,-224,-175
-117,-53,63,85,-90,4,-4,-161,-200,-229,-209,-165
-97,-58,39,78,-68,-9,-9,-136,-175,-204,-195,-156
-78,-63,14,70,-46,-24,-14,-112,-151,-185,-180,-141
-58,-68,-9,63,-24,-39,-19,-87,-126,-165,-165,-126
-39,-68,-29,53,-4,-48,-19,-68,-107,-146,-151,-122
-19,-68,-48,43,14,-58,-19,-48,-87,-126,-136,-117
-14,-73,-58,43,21,-65,-19,-34,-73,-112,-126,-107
-9,-78,-68,43,29,-73,-19,-19,-58,-97,-117,-97
-4,-78,-73,41,34,-75,-19,-4,-43,-87,-107,-87
0,-78,-78,39,39,-78,-19,9,-29,-78,-97,-78
9,-73,-82,31,46,-78,-19,9,-24,-68,-82,-73
19,-68,-87,24,53,-78,-19,9,-19,-58,-68,-68
24,-68,-92,21,58,-80,-19,14,-9,-48,-63,-63
29,-68,-97,19,63,-82,-19,19,0,-39,-58,-58
29,-68,-97,19,63,-82,-19,24,4,-39,-53,-53
29,-68,-97,19,63,-82,-19,29,9,-39,-48,-48
24,-68,-92,21,58,-80,-19,29,9,-34,-48,-43
19,-68,-87,24,53,-78,-19,29,9,-29,-48,-39
19,-63,-82,21,51,-73,-19,29,9,-29,-48,-39
19,-58,-78,19,48,-68,-19,29,9,-29,-48,-39
19,-58,-78,19,48,-68,-14,29,9,-24,-43,-39
19,-58,-78,19,48,-68,-9,29,9,-19,-39,-39
19,-58,-78,19,48,-68,-9,29,9,-19,-39,-43
19,-58,-78,19,48,-68,-9,29,9,-19,-39,-48
19,-58,-78,19,48,-68,-14,24,4,-24,-39,-48
19,-58,-78,19,48,-68,-19,19,0,-29,-39,-48
19,-58,-78,19,48,-68,-19,19,0,-29,-39,-48
19,-58,-78,19,48,-68,-19,19,0,-29,-39,-48
19,-58,-78,19,48,-68,-19,19,0,-29,-43,-48
19,-58,-78,19,48,-68,-19,19,0,-29,-48,-48
19,-58,-78,19,48,-68,-19,14,0,-34,-48,-48
19,-58,-78,19,48,-68,-19,9,0,-39,-48,-48
19,-53,-73,17,46,-63,-14,9,0,-39,-48,-48
19,-48,-68,14,43,-58,-9,9,0,-39,-48,-48
19,-48,-68,14,43,-58,-9,9,0,-39,-48,-48
19,-48,-68,14,43,-58,-9,9,0,-39,-48,-48
14,-53,-68,19,41,-61,-14,4,-9,-43,-53,-53
9,-58,-68,24,39,-63,-19,0,-19,-48,-58,-58
9,-58,-68,24,39,-63,-19,0,-19,-48,-58,-58
9,-58,-68,24,39,-63,-19,0,-19,-48,-58,-58
9,-63,-73,26,41,-68,-19,-4,-24,-53,-58,-58
9,-68,-78,29,43,-73,-19,-9,-29,-58,-58,-58
9,-68,-78,29,43,-73,-19,-9,-29,-58,-58,-58
9,-68,-78,29,43,-73,-19,-9,-29,-58,-58,-58
9,-68,-78,29,43,-73,-19,-9,-29,-58,-63,-63
9,-68,-78,29,43,-73,-19,-9,-29,-58,-68,-68
9,-68,-78,29,43,-73,-19,-9,-29,-58,-68,-68
9,-68,-78,29,43,-73,-19,-9,-29,-58,-68,-68
9,-68,-78,29,43,-73,-19,-9,-34,-63,-68,-68
9,-68,-78,29,43,-73,-19,-9,-39,-68,-68,-68
9,-73,-82,31,46,-78,-19,-9,-39,-68,-73,-68
9,-78,-87,34,48,-82,-19,-9,-39,-68,-78,-68
9,-78,-87,34,48,-82,-24,-9,-34,-63,-78,-68
9,-78,-87,34,48,-82,-29,-9,-29,-58,-78,-68
9,-78,-87,34,48,-82,-29,-9,-29,-58,-78,-68
9,-78,-87,34,48,-82,-29,-9,-29,-58,-78,-68
9,-78,-87,34,48,-82,-29,-9,-29,-58,-78,-68
9,-78,-87,34,48,-82,-29,-9,-29,-58,-78,-68
14,-73,-87,29,51,-80,-24,-4,-24,-53,-73,-68
19,-68,-87,24,53,-78,-19,0,-19,-48,-68,-68
19,-63,-82,21,51,-73,-14,4,-19,-48,-68,-68
19,-58,-78,19,48,-68,-9,9,-19,-48,-68,-68
19,-58,-78,19,48,-68,-9,9,-19,-48,-68,-68
19,-58,-78,19,48,-68,-9,9,-19,-48,-68,-68
14,-63,-78,24,46,-70,-19,4,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-48,-68,-68
9,-68,-78,29,43,-73,-29,0,-24,-53,-68,-68
9,-68,-78,29,43,-73,-29,0,-29,-58,-68,-68
9,-68,-78,29,43,-73,-29,0,-29,-58,-68,-68
9,-68,-78,29,43,-73,-29,0,-29,-58,-68,-68
9,-68,-78,29,43,-73,-29,0,-24,-58,-68,-68
9,-68,-78,29,43,-73,-29,0,-19,-58,-68,-68
9,-73,-82,31,46,-78,-29,0,-19,-58,-68,-68
9,-78,-87,34,48,-82,-29,0,-19,-58,-68,-68
9,-78,-87,34,48,-82,-24,0,-19,-58,-68,-68
9,-78,-87,34,48,-82,-19,0,-19,-58,-68,-68
14,-68,-82,26,48,-75,-19,0,-19,-53,-68,-68
19,-58,-78,19,48,-68,-19,0,-19,-48,-68,-68
19,-58,-78,19,48,-68,-19,4,-19,-48,-68,-68
19,-58,-78,19,48,-68,-19,9,-19,-48,-68,-68
19,-58,-78,19,48,-68,-19,9,-19,-48,-68,-68
19,-58,-78,19,48,-68,-19,9,-19,-48,-68,-68
14,-63,-78,24,46,-70,-19,4,-19,-48,-68,-68
9,-68,-78,29,43,-73,-19,0,-19,-48,-68,-68
4,-68,-73,31,39,-70,-19,0,-19,-48,-68,-68
0,-68,-68,34,34,-68,-19,0,-19,-48,-68,-68
0,-68,-68,34,34,-68,-19,4,-19,-48,-68,-68
0,-68,-68,34,34,-68,-19,9,-19,-48,-68,-68
4,-68,-73,31,39,-70,-19,9,-19,-53,-68,-68
9,-68,-78,29,43,-73,-19,9,-19,-58,-68,-68
9,-68,-78,29,43,-73,-19,4,-19,-58,-68,-68
9,-68,-78,29,43,-73,-19,0,-19,-58,-68,-68
9,-73,-82,31,46,-78,-24,0,-14,-53,-68,-68
9,-78,-87,34,48,-82,-29,0,-9,-48,-68,-68
0,-78,-78,39,39,-78,-29,4,-9,-48,-68,-68
-9,-78,-68,43,29,-73,-29,9,-9,-48,-68,-68
0,-73,-73,36,36,-73,-29,9,-9,-48,-68,-68
9,-68,-78,29,43,-73,-29,9,-9,-48,-68,-68
9,-68,-78,29,43,-73,-29,9,-9,-48,-68,-68
9,-68,-78,29,43,-73,-29,9,-9,-48,-68,-68
9,-73,-82,31,46,-78,-29,4,-14,-48,-68,-73
9,-78,-87,34,48,-82,-29,0,-19,-48,-68,-78
9,-78,-87,34,48,-82,-24,0,-19,-48,-68,-78
9,-78,-87,34,48,-82,-19,0,-19,-48,-68,-78
9,-73,-82,31,46,-78,-19,4,-9,-48,-68,-73
9,-68,-78,29,43,-73,-19,9,0,-48,-68,-68
9,-68,-78,29,43,-73,-19,9,0,-48,-68,-68
9,-68,-78,29,43,-73,-19,9,0,-48,-68,-68
9,-73,-82,31,46,-78,-19,4,-4,-48,-68,-68
9,-78,-87,34,48,-82,-19,0,-9,-48,-68,-68
0,-78,-78,39,39,-78,-19,0,-14,-48,-68,-73
-9,-78,-68,43,29,-73,-19,0,-19,-48,-68,-78
4,-78,-82,36,43,-80,-19,0,-19,-53,-68,-78
19,-78,-97,29,58,-87,-19,0,-19,-58,-68,-78
19,-78,-97,29,58,-87,-19,0,-19,-58,-68,-73
19,-78,-97,29,58,-87,-19,0,-19,-58,-68,-68
9,-78,-87,34,48,-82,-19,0,-19,-58,-68,-68
0,-78,-78,39,39,-78,-19,0,-19,-58,-68,-68
0,-78,-78,39,39,-78,-19,0,-19,-58,-68,-68
0,-78,-78,39,39,-78,-19,0,-19,-58,-68,-68
9,-78,-87,34,48,-82,-19,0,-19,-58,-68,-73
19,-78,-97,29,58,-87,-19,0,-19,-58,-68,-78
19,-73,-92,26,56,-82,-19,0,-19,-58,-68,-78
19,-68,-87,24,53,-78,-19,0,-19,-58,-68,-78
14,-63,-78,24,46,-70,-14,4,-14,-53,-68,-78
19,-48,-68,14,43,-58,0,14,-4,-39,-58,-68
24,-34,-58,4,41,-46,9,24,0,-29,-53,-63
29,-19,-48,-4,39,-34,24,34,9,-19,-43,-48
29,0,-29,-14,29,-14,34,39,19,-9,-39,-43
34,9,-24,-21,29,-7,43,53,29,-4,-43,-43
43,19,-24,-31,34,-2,43,63,39,0,-29,-34
48,24,-24,-36,36,0,53,73,43,9,-14,-29
58,34,-24,-46,41,4,58,82,58,19,0,-19
73,63,-9,-68,41,26,58,97,78,43,14,-4
87,87,0,-87,43,43,48,97,82,43,19,4
112,112,0,-112,56,56,19,97,87,48,24,24
122,122,0,-122,61,61,0,97,87,48,24,34
126,107,-19,-117,73,43,-29,78,73,43,24,19
122,112,-9,-117,65,51,-39,58,58,29,24,14
117,117,0,-117,58,58,-48,43,48,34,19,9
122,102,-19,-112,70,41,-58,29,34,24,14,9
126,82,-43,-104,85,19,-68,19,29,14,9,9
126,63,-63,-95,95,0,-73,14,19,0,-4,0
112,29,-82,-70,97,-26,-78,0,4,-14,-19,-9
97,14,-82,-56,90,-34,-78,-14,-9,-34,-39,-24
82,-9,-92,-36,87,-51,-78,-14,-14,-43,-48,-34
63,-24,-87,-19,75,-56,-63,-14,-19,-43,-53,-48
39,-43,-82,2,61,-63,-53,-9,-19,-43,-58,-63
24,-53,-78,14,51,-65,-43,-9,-19,-48,-68,-73
19,-63,-82,21,51,-73,-43,-9,-29,-58,-73,-78
4,-82,-87,39,46,-85,-34,-9,-43,-68,-82,-87
4,-92,-97,43,51,-95,-29,-14,-48,-73,-92,-92
4,-97,-102,46,53,-100,-29,-14,-48,-78,-92,-92
0,-102,-102,51,51,-102,-29,-14,-43,-82,-92,-97
-4,-102,-97,53,46,-100,-29,-19,-43,-82,-102,-97
-4,-112,-107,58,51,-109,-24,-24,-43,-87,-107,-102
-4,-117,-112,61,53,-114,-24,-24,-43,-82,-107,-102
-9,-117,-107,63,48,-112,-24,-19,-43,-78,-107,-102
-14,-122,-107,68,46,-114,-24,-19,-43,-78,-107,-102
-14,-122,-107,68,46,-114,-19,-14,-43,-78,-107,-102
-14,-122,-107,68,46,-114,-14,-19,-48,-87,-107,-107
-19,-122,-102,70,41,-112,-4,-14,-43,-92,-107,-107
-24,-112,-87,68,31,-100,9,58,14,-43,-73,-102
-24,-97,-73,61,24,-85,68,224,175,87,19,-68
-39,-68,-29,53,-4,-48,180,448,375,234,107,-24
-39,-14,24,26,-31,4,322,771,673,453,248,43
107,78,-29,-92,68,24,414,1244,1132,858,580,268
356,190,-165,-273,261,12,434,1610,1542,1273,951,561
585,292,-292,-439,439,0,463,1893,1893,1625,1273,810
800,331,-468,-566,634,-68,463,1942,1952,1712,1405,951
1098,253,-844,-675,971,-295,297,1678,1708,1561,1342,995
1322,307,-1015,-814,1168,-353,-87,814,1132,1322,1288,1098
1259,722,-536,-990,897,92,-331,-4,688,1268,1439,1371
1063,1151,87,-1107,488,619,-561,-722,336,1268,1625,1688
897,1185,287,-1041,305,736,-873,-1405,-117,1054,1566,1761
590,971,380,-780,104,675,-1044,-1937,-619,634,1215,1512
258,629,370,-444,-56,500,-1015,-2064,-956,180,717,1063
-19,414,434,-197,-226,424,-951,-1986,-1141,-209,253,600
-258,253,512,2,-385,383,-766,-1732,-1205,-561,-224,73
-317,102,419,107,-368,261,-507,-1254,-990,-595,-380,-151
-229,19,248,104,-239,134,-302,-829,-741,-541,-385,-190
-131,-68,63,100,-97,-2,-165,-541,-536,-473,-370,-200
-112,-53,58,82,-85,2,-102,-380,-380,-351,-297,-195
-126,-43,82,85,-104,19,-39,-258,-278,-258,-229,-180
-141,-68,73,104,-107,2,0,-195,-239,-229,-209,-165
-126,-87,39,107,-82,-24,14,-161,-219,-229,-209,-161
-112,-87,24,100,-68,-31,14,-146,-190,-219,-214,-165
-107,-87,19,97,-63,-34,14,-126,-170,-195,-200,-170
-107,-87,19,97,-63,-34,24,-107,-161,-175,-190,-165
-107,-97,9,102,-58,-43,34,-87,-146,-175,-185,-156
-107,-97,9,102,-58,-43,39,-68,-131,-165,-170,-156
-97,-92,4,95,-51,-43,39,-68,-117,-151,-156,-151
-102,-82,19,92,-61,-31,43,-63,-112,-141,-151,-141
-102,-82,19,92,-61,-31,43,-53,-107,-136,-146,-141
-102,-87,14,95,-58,-36,48,-39,-97,-141,-146,-141
-102,-87,14,95,-58,-36,48,-39,-97,-141,-146,-136
-102,-82,19,92,-61,-31,48,-39,-92,-131,-136,-136
-102,-82,19,92,-61,-31,48,-39,-92,-131,-131,-131
-102,-78,24,90,-63,-26,48,-34,-87,-122,-122,-122
-102,-73,29,87,-65,-21,53,-29,-78,-107,-117,-117
-102,-73,29,87,-65,-21,53,-24,-73,-102,-107,-112
-102,-68,34,85,-68,-17,53,-19,-73,-97,-92,-107
-97,-63,34,80,-65,-14,53,-14,-63,-87,-87,-107
-97,-63,34,80,-65,-14,53,-14,-53,-78,-82,-97
-97,-58,39,78,-68,-9,58,0,-43,-73,-82,-97
-97,-53,43,75,-70,-4,58,14,-34,-63,-78,-92
-97,-43,53,70,-75,4,58,19,-34,-63,-68,-82
-97,-43,53,70,-75,4,58,24,-19,-63,-63,-73
-92,-34,58,63,-75,12,58,29,-19,-53,-53,-68
-92,-34,58,63,-75,12,63,29,-14,-53,-48,-68
-92,-24,68,58,-80,21,68,34,-9,-43,-43,-53
-92,-14,78,53,-85,31,68,39,-4,-34,-34,-43
-87,-4,82,46,-85,39,68,43,0,-24,-29,-39
-87,0,87,43,-87,43,68,53,4,-19,-19,-34
-87,4,92,41,-90,48,68,53,9,-9,-14,-29
-87,4,92,41,-90,48,73,53,9,-4,-4,-14
-87,9,97,39,-92,53,78,63,14,0,0,-14
-87,14,102,36,-95,58,82,68,24,9,9,-4
-87,24,112,31,-100,68,92,78,29,19,14,0
-87,29,117,29,-102,73,107,97,43,34,24,4
-87,34,122,26,-104,78,112,107,53,43,34,9
-87,39,126,24,-107,82,112,117,63,53,34,14
-92,53,146,19,-119,100,112,122,73,53,34,19
-97,63,161,17,-129,112,117,131,78,58,39,19
-107,68,175,19,-141,122,122,131,78,68,48,24
-112,73,185,19,-148,129,131,141,92,78,58,34
-112,78,190,17,-151,134,146,161,112,82,63,39
-117,78,195,19,-156,136,156,180,131,87,73,43
-126,87,214,19,-170,151,161,190,131,92,73,48
-131,97,229,17,-180,163,165,195,131,102,78,53
-141,107,248,17,-195,178,170,200,131,102,82,53
-146,117,263,14,-204,190,180,214,136,107,87,58
-156,122,278,17,-217,200,180,214,146,112,92,53
-161,131,292,14,-226,212,180,214,146,107,92,48
-175,136,312,19,-244,224,190,209,141,102,87,48
-190,146,336,21,-263,241,195,200,131,92,82,48
-200,151,351,24,-275,251,200,200,122,92,78,39
-214,165,380,24,-297,273,204,195,112,82,63,39
-229,170,400,29,-314,285,214,190,112,78,63,34
-234,175,409,29,-322,292,214,185,97,68,53,29
-248,175,424,36,-336,300,209,161,78,58,34,19
-263,175,439,43,-351,307,200,126,48,39,19,0
-283,175,458,53,-370,317,190,82,19,14,4,-4
-287,175,463,56,-375,319,190,43,-9,-19,-14,-14
-292,170,463,61,-378,317,170,9,-48,-48,-39,-34
-307,156,463,75,-385,309,156,-24,-82,-73,-68,-58
-312,151,463,80,-387,307,141,-73,-122,-102,-92,-73
-317,126,444,95,-380,285,131,-122,-161,-141,-122,-92
-312,102,414,104,-363,258,107,-161,-190,-170,-156,-117
-302,82,385,109,-344,234,97,-175,-219,-200,-175,-136
-297,68,366,114,-331,217,78,-200,-234,-214,-195,-146
-283,53,336,114,-309,195,63,-219,-253,-229,-204,-151
-273,29,302,122,-287,165,58,-224,-248,-234,-209,-165
-263,4,268,129,-265,136,48,-224,-239,-244,-209,-170
-239,-14,224,126,-231,104,24,-219,-248,-248,-214,-170
-209,-29,180,119,-195,75,14,-209,-248,-253,-214,-170
-185,-39,146,112,-165,53,4,-185,-219,-239,-214,-170
-161,-48,112,104,-136,31,0,-170,-200,-229,-200,-170
-136,-58,78,97,-107,9,4,-136,-175,-214,-195,-165
-117,-63,53,90,-85,-4,4,-122,-165,-190,-185,-156
-92,-68,24,80,-58,-21,4,-102,-146,-170,-170,-141
-73,-68,4,70,-39,-31,0,-82,-122,-151,-151,-131
-53,-73,-19,63,-17,-46,-4,-63,-102,-141,-146,-126
-39,-78,-39,58,0,-58,-4,-39,-87,-122,-136,-112
-19,-82,-63,51,21,-73,-9,-39,-73,-107,-122,-102
-9,-82,-73,46,31,-78,-9,-29,-58,-97,-107,-92
4,-82,-87,39,46,-85,-9,-9,-39,-78,-97,-82
14,-82,-97,34,56,-90,-9,0,-29,-68,-87,-78
19,-73,-92,26,56,-82,-9,4,-19,-63,-73,-73
24,-63,-87,19,56,-75,-9,9,-14,-58,-68,-68
24,-73,-97,24,61,-85,-14,9,-4,-58,-68,-68
29,-82,-112,26,70,-97,-14,19,-4,-48,-63,-63
34,-82,-117,24,75,-100,-14,19,0,-39,-58,-58
39,-78,-117,19,78,-97,-9,24,4,-39,-53,-58
39,-68,-107,14,73,-87,-9,29,9,-39,-48,-53
39,-63,-102,12,70,-82,-9,29,9,-34,-39,-53
34,-63,-97,14,65,-80,-9,29,14,-29,-39,-48
34,-63,-97,14,65,-80,-9,24,14,-29,-39,-48
29,-63,-92,17,61,-78,-9,24,14,-29,-39,-48
24,-58,-82,17,53,-70,-14,24,14,-24,-39,-48
24,-63,-87,19,56,-75,-14,24,14,-24,-34,-43
24,-63,-87,19,56,-75,-14,24,14,-29,-34,-39
24,-63,-87,19,56,-75,-14,24,14,-29,-34,-39
24,-68,-92,21,58,-80,-9,19,14,-29,-34,-39
19,-68,-87,24,53,-78,-9,19,0,-29,-39,-39
19,-68,-87,24,53,-78,-9,19,-9,-29,-39,-39
19,-68,-87,24,53,-78,-9,19,0,-24,-34,-39
9,-68,-78,29,43,-73,-9,19,9,-24,-29,-39
4,-68,-73,31,39,-70,-14,14,4,-24,-29,-43
4,-68,-73,31,39,-70,-14,14,4,-24,-34,-43
4,-68,-73,31,39,-70,-14,14,0,-24,-39,-43
0,-68,-68,34,34,-68,-19,9,-4,-24,-43,-43
-4,-73,-68,39,31,-70,-19,9,-14,-34,-48,-48
-4,-78,-73,41,34,-75,-19,9,-19,-39,-48,-48
-4,-78,-73,41,34,-75,-19,4,-19,-43,-53,-53
-4,-78,-73,41,34,-75,-24,0,-24,-48,-53,-53
0,-68,-68,34,34,-68,-14,4,-24,-48,-53,-53
0,-58,-58,29,29,-58,-4,4,-24,-48,-58,-53
0,-58,-58,29,29,-58,-4,0,-24,-48,-58,-58
0,-58,-58,29,29,-58,-4,0,-24,-48,-53,-63
0,-68,-68,34,34,-68,-9,4,-24,-53,-58,-63
0,-73,-73,36,36,-73,-14,4,-24,-53,-63,-63
0,-73,-73,36,36,-73,-14,0,-24,-53,-63,-63
-4,-78,-73,41,34,-75,-14,-9,-34,-58,-68,-63
-4,-87,-82,46,39,-85,-14,-9,-29,-58,-73,-63
-4,-97,-92,51,43,-95,-14,-14,-24,-58,-73,-68
0,-87,-87,43,43,-87,-14,-14,-29,-58,-63,-68
4,-82,-87,39,46,-85,-19,-14,-29,-53,-58,-68
4,-82,-87,39,46,-85,-19,-9,-29,-53,-58,-63
9,-82,-92,36,51,-87,-19,-4,-29,-53,-58,-58
9,-78,-87,34,48,-82,-14,0,-29,-53,-58,-58
14,-78,-92,31,53,-85,-4,9,-24,-53,-58,-58
9,-78,-87,34,48,-82,-4,9,-29,-53,-58,-58
4,-82,-87,39,46,-85,-4,9,-34,-58,-63,-58
0,-82,-82,41,41,-82,-14,0,-43,-63,-63,-58
0,-82,-82,41,41,-82,-19,-9,-53,-63,-68,-58
0,-82,-82,41,41,-82,-24,-14,-43,-58,-63,-58
0,-82,-82,41,41,-82,-34,-14,-29,-53,-58,-58
-4,-87,-82,46,39,-85,-34,-14,-24,-53,-58,-58
-4,-92,-87,48,41,-90,-29,-9,-24,-53,-58,-58
0,-92,-92,46,46,-92,-29,-9,-24,-48,-53,-63
9,-92,-102,41,56,-97,-29,-4,-24,-48,-53,-63
14,-82,-97,34,56,-90,-19,0,-19,-48,-53,-58
14,-73,-87,29,51,-80,-19,4,-19,-48,-53,-58
19,-73,-92,26,56,-82,-19,4,-19,-48,-53,-53
24,-73,-97,24,61,-85,-19,4,-19,-43,-53,-53
19,-73,-92,26,56,-82,-19,0,-24,-43,-58,-53
19,-73,-92,26,56,-82,-19,0,-24,-43,-63,-53
9,-78,-87,34,48,-82,-24,0,-19,-43,-58,-53
0,-82,-82,41,41,-82,-24,4,-19,-43,-58,-53
0,-82,-82,41,41,-82,-24,9,-19,-43,-53,-53
-4,-87,-82,46,39,-85,-19,14,-14,-43,-48,-48
-4,-87,-82,46,39,-85,-19,14,-14,-43,-43,-48
0,-82,-82,41,41,-82,-19,14,-14,-43,-43,-48
9,-82,-92,36,51,-87,-19,9,-14,-39,-48,-53
9,-82,-92,36,51,-87,-19,4,-14,-39,-53,-53
4,-78,-82,36,43,-80,-19,4,-19,-39,-58,-53
4,-78,-82,36,43,-80,-19,4,-24,-39,-58,-53
4,-82,-87,39,46,-85,-19,4,-24,-39,-58,-53
0,-82,-82,41,41,-82,-19,4,-24,-43,-58,-53
0,-82,-82,41,41,-82,-19,4,-24,-43,-58,-53
0,-82,-82,41,41,-82,-19,4,-24,-43,-58,-53
-4,-87,-82,46,39,-85,-19,4,-24,-43,-58,-53
-4,-92,-87,48,41,-90,-19,0,-24,-48,-58,-53
0,-92,-92,46,46,-92,-19,0,-24,-48,-58,-53
9,-92,-102,41,56,-97,-19,0,-24,-43,-58,-53
