I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,
-48,-131,-82,90,17,-107,82,58,0,-63,-43,-112
-48,-131,-82,90,17,-107,87,63,0,-58,-34,-112
-48,-131,-82,90,17,-107,87,63,0,-53,-29,-107
-43,-131,-87,87,21,-109,87,73,4,-53,-19,-102
-43,-131,-87,87,21,-109,87,73,9,-48,-14,-102
-43,-131,-87,87,21,-109,87,73,9,-48,-9,-102
-43,-131,-87,87,21,-109,87,78,14,-48,-4,-107
-39,-126,-87,82,24,-107,82,82,19,-48,-4,-107
-39,-122,-82,80,21,-102,82,87,24,-43,-4,-107
-39,-122,-82,80,21,-102,87,92,24,-39,0,-102
-39,-122,-82,80,21,-102,87,107,29,-34,4,-102
-34,-122,-87,78,26,-104,87,112,39,-24,4,-102
-29,-117,-87,73,29,-102,87,122,48,-19,9,-97
-24,-117,-92,70,34,-104,87,126,53,-9,14,-92
-19,-107,-87,63,34,-97,82,136,63,0,14,-87
-14,-102,-87,58,36,-95,82,151,73,9,19,-87
-9,-92,-82,51,36,-87,82,161,78,19,14,-82
-9,-87,-78,48,34,-82,82,175,87,34,14,-78
-4,-82,-78,43,36,-80,82,185,102,53,29,-68
0,-73,-73,36,36,-73,82,200,122,68,39,-58
4,-63,-68,29,36,-65,82,214,141,78,43,-48
9,-48,-58,19,34,-53,78,239,161,92,53,-39
19,-39,-58,9,39,-48,78,258,175,107,63,-29
29,-24,-53,-2,41,-39,73,278,190,131,73,-19
34,-9,-43,-12,39,-26,73,297,214,156,87,4
43,9,-34,-26,39,-12,73,317,244,185,112,24
53,29,-24,-41,39,2,68,351,273,214,131,43
63,53,-9,-58,36,21,58,370,297,244,161,63
73,73,0,-73,36,36,53,390,326,283,190,82
82,92,9,-87,36,51,53,409,351,317,214,107
82,112,29,-97,26,70,48,419,380,346,248,136
97,141,43,-119,26,92,34,434,405,375,283,156
107,161,53,-134,26,107,34,439,429,405,307,175
112,185,73,-148,19,129,24,444,453,424,336,200
122,204,82,-163,19,143,24,448,478,448,361,219
122,224,102,-173,9,163,19,448,492,468,390,239
126,248,122,-187,2,185,9,439,502,488,409,258
126,268,141,-197,-7,204,0,429,502,497,414,283
122,278,156,-200,-17,217,-14,409,512,502,429,287
117,287,170,-202,-26,229,-29,380,507,507,434,297
112,297,185,-204,-36,241,-39,346,488,497,439,297
102,302,200,-202,-48,251,-43,307,458,473,434,292
97,297,200,-197,-51,248,-48,268,419,434,400,283
82,283,200,-183,-58,241,-48,224,385,400,366,263
78,253,175,-165,-48,214,-48,175,331,351,331,244
68,224,156,-146,-43,190,-48,136,287,302,287,219
53,195,141,-124,-43,168,-39,107,239,248,244,185
43,161,117,-102,-36,139,-39,82,204,204,204,151
34,131,97,-82,-31,114,-29,53,170,170,170,117
24,102,78,-63,-26,90,-29,29,136,131,136,92
14,73,58,-43,-21,65,-19,19,102,92,102,68
4,43,39,-24,-17,41,-14,4,78,63,68,39
-4,29,34,-12,-19,31,-9,-4,58,43,43,14
-4,9,14,-2,-9,12,-9,-14,34,14,24,-4
-9,-14,-4,12,-2,-9,-4,-14,9,-4,4,-14
-9,-29,-19,19,4,-24,0,-24,0,-14,-14,-34
-19,-39,-19,29,0,-29,4,-34,-14,-24,-29,-43
-29,-48,-19,39,-4,-34,4,-39,-19,-39,-39,-53
-29,-53,-24,41,-2,-39,9,-39,-24,-48,-48,-58
-34,-63,-29,48,-2,-46,9,-43,-29,-63,-58,-63
-34,-63,-29,48,-2,-46,9,-43,-34,-63,-58,-68
-34,-63,-29,48,-2,-46,14,-43,-39,-63,-63,-68
-34,-63,-29,48,-2,-46,14,-43,-43,-68,-68,-78
-39,-68,-29,53,-4,-48,14,-43,-48,-73,-73,-82
-39,-73,-34,56,-2,-53,14,-43,-53,-73,-73,-82
-39,-73,-34,56,-2,-53,14,-43,-53,-73,-73,-87
-39,-73,-34,56,-2,-53,14,-43,-53,-68,-73,-82
-34,-73,-39,53,2,-56,19,-43,-53,-68,-78,-78
-34,-73,-39,53,2,-56,19,-43,-48,-68,-82,-78
-34,-73,-39,53,2,-56,19,-39,-48,-68,-82,-82
-29,-73,-43,51,7,-58,14,-39,-48,-68,-82,-82
-24,-73,-48,48,12,-61,9,-39,-43,-63,-87,-82
-24,-73,-48,48,12,-61,9,-39,-43,-63,-87,-82
-24,-78,-53,51,14,-65,9,-34,-43,-63,-87,-78
-34,-78,-43,56,4,-61,14,-34,-43,-63,-82,-78
-39,-78,-39,58,0,-58,19,-34,-39,-63,-78,-78
-34,-82,-48,58,7,-65,19,-29,-34,-58,-73,-73
-34,-82,-48,58,7,-65,19,-29,-29,-58,-73,-68
-34,-82,-48,58,7,-65,19,-29,-29,-58,-68,-68
-34,-82,-48,58,7,-65,19,-24,-29,-58,-68,-68
-34,-78,-43,56,4,-61,24,-24,-24,-53,-63,-68
-34,-73,-39,53,2,-56,24,-24,-24,-43,-63,-68
-34,-73,-39,53,2,-56,24,-24,-24,-43,-63,-63
-34,-73,-39,53,2,-56,24,-24,-24,-43,-58,-63
-34,-73,-39,53,2,-56,24,-19,-19,-39,-58,-63
-34,-78,-43,56,4,-61,24,-19,-19,-39,-58,-63
-34,-78,-43,56,4,-61,24,-19,-19,-43,-58,-63
-34,-78,-43,56,4,-61,24,-19,-24,-43,-58,-63
-29,-73,-43,51,7,-58,24,-19,-24,-43,-58,-63
-24,-73,-48,48,12,-61,24,-19,-24,-43,-58,-63
-24,-73,-48,48,12,-61,24,-19,-24,-43,-68,-63
-24,-73,-48,48,12,-61,24,-19,-24,-48,-73,-63
-24,-78,-53,51,14,-65,24,-19,-24,-48,-73,-63
-24,-78,-53,51,14,-65,24,-19,-24,-48,-78,-63
-24,-78,-53,51,14,-65,24,-24,-19,-43,-73,-63
-24,-78,-53,51,14,-65,24,-24,-19,-39,-73,-63
-24,-78,-53,51,14,-65,24,-24,-19,-39,-73,-58
-24,-82,-58,53,17,-70,24,-24,-19,-39,-78,-58
-24,-82,-58,53,17,-70,24,-24,-24,-43,-78,-58
-24,-82,-58,53,17,-70,24,-24,-24,-43,-78,-58
-24,-82,-58,53,17,-70,24,-24,-24,-43,-82,-58
-24,-87,-63,56,19,-75,24,-24,-24,-48,-82,-58
-24,-82,-58,53,17,-70,24,-29,-29,-48,-78,-58
-29,-78,-48,53,9,-63,29,-29,-29,-48,-73,-58
-29,-78,-48,53,9,-63,29,-29,-29,-48,-73,-63
-29,-78,-48,53,9,-63,29,-29,-34,-53,-73,-63
-29,-78,-48,53,9,-63,24,-29,-34,-53,-73,-58
-29,-78,-48,53,9,-63,24,-34,-34,-53,-73,-53
-29,-82,-53,56,12,-68,24,-34,-34,-48,-73,-53
-29,-87,-58,58,14,-73,24,-34,-34,-48,-73,-58
-29,-92,-63,61,17,-78,24,-34,-34,-48,-73,-58
-29,-92,-63,61,17,-78,24,-34,-39,-48,-73,-58
-29,-92,-63,61,17,-78,29,-39,-34,-53,-73,-58
-29,-92,-63,61,17,-78,29,-39,-34,-53,-73,-58
-29,-92,-63,61,17,-78,29,-39,-34,-53,-68,-58
-29,-92,-63,61,17,-78,29,-39,-34,-53,-63,-63
-29,-87,-58,58,14,-73,29,-39,-34,-48,-63,-63
-29,-82,-53,56,12,-68,29,-39,-34,-43,-63,-58
-29,-73,-43,51,7,-58,29,-39,-29,-43,-58,-53
-29,-63,-34,46,2,-48,29,-39,-29,-39,-58,-48
-29,-53,-24,41,-2,-39,34,-39,-19,-39,-53,-43
-29,-48,-19,39,-4,-34,34,-34,-14,-34,-53,-43
-29,-48,-19,39,-4,-34,39,-29,-9,-29,-48,-39
-29,-48,-19,39,-4,-34,48,-29,-4,-24,-43,-39
-24,-48,-24,36,0,-36,48,-19,0,-19,-39,-34
-24,-43,-19,34,-2,-31,53,-9,0,-19,-39,-29
-19,-39,-19,29,0,-29,53,-4,9,-9,-29,-29
-14,-29,-14,21,0,-21,53,-4,19,-4,-24,-24
-9,-24,-14,17,2,-19,43,-4,19,0,-19,-19
-4,-24,-19,14,7,-21,39,-9,24,4,-14,-19
0,-24,-24,12,12,-24,19,-14,9,0,-19,-19
4,-29,-34,12,19,-31,0,-29,-9,-9,-29,-24
4,-29,-34,12,19,-31,-9,-34,-14,-9,-34,-24
9,-34,-43,12,26,-39,-19,-39,-19,-14,-39,-24
9,-39,-48,14,29,-43,-39,-48,-24,-19,-34,-19
14,-34,-48,9,31,-41,-43,-58,-29,-29,-34,-19
14,-34,-48,9,31,-41,-48,-68,-39,-34,-34,-24
14,-34,-48,9,31,-41,-53,-73,-39,-34,-39,-24
14,-34,-48,9,31,-41,-53,-78,-48,-39,-39,-24
19,-34,-53,7,36,-43,-58,-78,-58,-53,-43,-19
19,-39,-58,9,39,-48,-58,-82,-68,-53,-43,-24
19,-43,-63,12,41,-53,-53,-73,-78,-58,-39,-24
14,-53,-68,19,41,-61,-34,-68,-73,-63,-48,-24
9,-68,-78,29,43,-73,-19,-68,-68,-68,-58,-29
-4,-68,-63,36,29,-65,-19,-68,-68,-68,-58,-39
-19,-68,-48,43,14,-58,-19,-68,-68,-68,-58,-48
-24,-68,-43,46,9,-56,-14,-68,-68,-68,-63,-48
-29,-73,-43,51,7,-58,-4,-68,-68,-68,-68,-48
-39,-82,-43,61,2,-63,0,-73,-73,-73,-78,-53
-39,-92,-53,65,7,-73,9,-73,-73,-73,-78,-53
-39,-102,-63,70,12,-82,14,-68,-73,-78,-87,-63
-39,-102,-63,70,12,-82,19,-63,-73,-78,-87,-68
-39,-102,-63,70,12,-82,19,-68,-78,-78,-87,-68
-39,-107,-68,73,14,-87,19,-73,-78,-82,-87,-73
-39,-107,-68,73,14,-87,19,-68,-78,-82,-87,-68
-43,-107,-63,75,9,-85,19,-68,-73,-82,-87,-63
-43,-107,-63,75,9,-85,24,-68,-73,-82,-92,-63
-43,-107,-63,75,9,-85,24,-68,-73,-82,-92,-63
-48,-112,-63,80,7,-87,24,-68,-73,-82,-87,-63
-48,-112,-63,80,7,-87,29,-68,-73,-82,-87,-63
-48,-107,-58,78,4,-82,29,-68,-73,-82,-87,-68
-48,-102,-53,75,2,-78,29,-68,-73,-82,-87,-78
-48,-102,-53,75,2,-78,29,-63,-73,-82,-92,-78
-48,-102,-53,75,2,-78,34,-63,-73,-82,-92,-78
-53,-107,-53,80,0,-80,34,-63,-73,-82,-92,-73
-53,-112,-58,82,2,-85,34,-63,-73,-82,-97,-68
-48,-112,-63,80,7,-87,34,-63,-73,-82,-97,-68
-48,-112,-63,80,7,-87,34,-63,-73,-82,-97,-68
-48,-107,-58,78,4,-82,29,-63,-73,-82,-97,-68
-48,-107,-58,78,4,-82,24,-63,-73,-82,-97,-68
-53,-107,-53,80,0,-80,29,-63,-73,-82,-102,-68
-53,-107,-53,80,0,-80,29,-63,-73,-82,-102,-68
-53,-102,-48,78,-2,-75,29,-58,-68,-82,-97,-68
-53,-102,-48,78,-2,-75,24,-58,-68,-82,-97,-68
-48,-102,-53,75,2,-78,24,-58,-68,-82,-97,-68
-48,-102,-53,75,2,-78,29,-58,-73,-82,-92,-68
-48,-102,-53,75,2,-78,29,-58,-73,-82,-92,-73
-48,-102,-53,75,2,-78,29,-63,-73,-82,-97,-78
-48,-102,-53,75,2,-78,29,-63,-68,-82,-97,-78
-48,-102,-53,75,2,-78,29,-58,-68,-82,-92,-78
-48,-102,-53,75,2,-78,29,-58,-68,-82,-92,-78
-48,-102,-53,75,2,-78,29,-58,-68,-82,-97,-78
-48,-102,-53,75,2,-78,29,-58,-73,-87,-102,-78
-48,-97,-48,73,0,-73,29,-58,-78,-92,-102,-78
-48,-97,-48,73,0,-73,29,-58,-73,-92,-102,-78
-48,-97,-48,73,0,-73,29,-58,-73,-92,-102,-78
-53,-97,-43,75,-4,-70,29,-58,-73,-87,-107,-78
-58,-102,-43,80,-7,-73,39,-58,-78,-92,-126,-92
-73,-126,-53,100,-9,-90,53,-53,-73,-112,-156,-112
-82,-146,-63,114,-9,-104,63,-34,-68,-112,-151,-126
-68,-146,-78,107,4,-112,63,-14,-58,-78,-107,-78
-39,-87,-48,63,4,-68,48,9,19,48,43,58
24,78,53,-51,-14,65,-19,9,180,268,292,287
126,239,112,-183,7,175,-107,4,248,424,502,497
244,439,195,-341,24,317,-229,-63,248,570,746,741
380,673,292,-527,43,483,-400,-156,248,741,1024,1029
551,922,370,-736,90,646,-658,-341,180,888,1293,1337
668,1068,400,-868,134,734,-873,-575,-39,839,1361,1473
688,1024,336,-856,175,680,-956,-780,-375,536,1112,1337
575,766,190,-671,192,478,-824,-761,-634,156,688,976
248,668,419,-458,-85,544,-619,-741,-570,43,448,712
-34,444,478,-204,-256,461,-414,-712,-527,-151,102,326
-122,214,336,-46,-229,275,-248,-580,-551,-380,-209,4
-92,78,170,7,-131,124,-151,-366,-497,-400,-263,-87
-63,-9,53,36,-58,21,-82,-165,-405,-317,-239,-107
-39,-58,-19,48,-9,-39,-29,-34,-283,-234,-200,-117
-24,-73,-48,48,12,-61,19,9,-175,-165,-165,-122
-19,-63,-43,41,12,-53,34,9,-112,-107,-126,-97
-24,-58,-34,41,4,-46,34,9,-82,-87,-97,-73
-24,-58,-34,41,4,-46,34,14,-53,-68,-87,-63
-29,-58,-29,43,0,-43,43,19,-24,-53,-82,-63
-34,-68,-34,51,0,-51,53,24,-24,-53,-78,-73
-43,-82,-39,63,-2,-61,58,24,-24,-58,-82,-82
-48,-82,-34,65,-7,-58,58,29,-19,-58,-82,-87
-48,-82,-34,65,-7,-58,63,34,-4,-58,-82,-87
-48,-87,-39,68,-4,-63,73,34,0,-53,-78,-87
-48,-87,-39,68,-4,-63,73,34,0,-53,-68,-87
-48,-92,-43,70,-2,-68,73,39,0,-53,-68,-87
-48,-92,-43,70,-2,-68,68,39,0,-48,-68,-82
-48,-92,-43,70,-2,-68,63,43,4,-48,-68,-78
-48,-97,-48,73,0,-73,63,43,9,-48,-68,-78
-48,-97,-48,73,0,-73,63,43,9,-43,-68,-78
-43,-92,-48,68,2,-70,68,48,14,-43,-63,-73
-39,-92,-53,65,7,-73,73,48,19,-43,-53,-73
-39,-92,-53,65,7,-73,78,53,14,-39,-43,-73
-39,-92,-53,65,7,-73,78,53,9,-34,-39,-73
-39,-92,-53,65,7,-73,73,63,14,-34,-34,-73
-43,-92,-48,68,2,-70,68,63,19,-29,-34,-73
-43,-92,-48,68,2,-70,68,63,24,-29,-34,-73
-43,-92,-48,68,2,-70,68,68,34,-24,-34,-73
-39,-87,-48,63,4,-68,68,73,39,-24,-34,-73
-39,-82,-43,61,2,-63,73,78,43,-24,-34,-78
-39,-82,-43,61,2,-63,78,82,43,-19,-29,-73
-39,-82,-43,61,2,-63,78,97,48,-14,-24,-73
-29,-82,-53,56,12,-68,73,102,58,-4,-24,-68
-24,-78,-53,51,14,-65,68,112,68,0,-24,-58
-24,-82,-58,53,17,-70,68,117,73,9,-24,-53
-19,-78,-58,48,19,-68,63,126,82,19,-24,-43
-14,-73,-58,43,21,-65,68,141,92,29,-19,-39
-9,-63,-53,36,21,-58,73,151,102,39,-14,-34
-9,-58,-48,34,19,-53,73,165,112,53,-4,-29
0,-53,-53,26,26,-53,73,180,122,73,9,-19
9,-43,-53,17,31,-48,73,200,141,87,19,-9
14,-34,-48,9,31,-41,73,214,161,102,29,0
19,-19,-39,0,29,-29,68,239,180,122,43,4
29,-9,-39,-9,34,-24,68,258,200,141,63,14
39,4,-34,-21,36,-14,63,278,219,170,82,29
43,19,-24,-31,34,-2,63,297,244,195,102,53
53,39,-14,-46,34,12,63,317,273,224,131,78
63,58,-4,-61,34,26,58,341,302,253,151,102
73,82,9,-78,31,46,48,351,326,283,180,122
82,102,19,-92,31,61,43,370,356,317,209,141
92,117,24,-104,34,70,43,390,380,346,234,161
92,131,39,-112,26,85,39,400,409,375,268,185
107,161,53,-134,26,107,24,414,434,405,302,204
112,180,68,-146,21,124,24,419,453,434,326,224
112,204,92,-158,9,148,14,424,473,453,356,248
122,224,102,-173,9,163,9,424,492,478,375,268
122,244,122,-183,0,183,0,419,502,497,400,292
126,263,136,-195,-4,200,-9,405,512,512,419,312
126,278,151,-202,-12,214,-19,390,512,517,424,331
122,287,165,-204,-21,226,-29,366,512,517,434,336
117,297,180,-207,-31,239,-39,331,497,517,434,346
112,302,190,-207,-39,246,-48,297,473,497,429,346
102,302,200,-202,-48,251,-53,258,439,463,414,336
97,292,195,-195,-48,244,-58,219,400,424,380,317
78,273,195,-175,-58,234,-58,175,366,390,346,292
68,244,175,-156,-53,209,-58,136,312,341,312,268
58,214,156,-136,-48,185,-58,107,268,292,268,244
43,185,141,-114,-48,163,-48,78,219,239,224,214
34,151,117,-92,-41,134,-48,53,185,195,185,180
24,122,97,-73,-36,109,-39,29,151,161,151,146
14,92,78,-53,-31,85,-39,9,117,122,117,122
4,68,63,-36,-29,65,-29,0,82,82,82,97
-4,43,48,-19,-26,46,-24,-14,58,53,43,68
-14,29,43,-7,-29,36,-19,-24,43,39,19,48
-14,14,29,0,-21,21,-19,-34,24,14,4,29
-19,0,19,9,-19,9,-14,-34,4,-4,-14,14
-19,-9,9,14,-14,0,-9,-43,0,-14,-29,-4
-24,-19,4,21,-14,-7,-4,-48,-14,-24,-34,-14
-29,-29,0,29,-14,-14,-4,-48,-19,-39,-39,-24
-29,-34,-4,31,-12,-19,0,-48,-24,-43,-48,-29
-34,-48,-14,41,-9,-31,0,-53,-29,-53,-58,-34
-34,-53,-19,43,-7,-36,0,-53,-34,-53,-58,-39
-34,-53,-19,43,-7,-36,4,-53,-43,-53,-63,-39
-34,-53,-19,43,-7,-36,4,-53,-48,-58,-63,-43
-39,-58,-19,48,-9,-39,4,-53,-48,-63,-58,-43
-39,-63,-24,51,-7,-43,4,-53,-53,-63,-53,-43
-39,-63,-24,51,-7,-43,4,-53,-53,-63,-53,-48
-39,-63,-24,51,-7,-43,4,-53,-53,-63,-53,-48
-34,-63,-29,48,-2,-46,9,-53,-53,-68,-63,-53
-34,-63,-29,48,-2,-46,9,-53,-53,-68,-73,-58
-34,-58,-24,46,-4,-41,9,-48,-58,-68,-73,-63
-34,-53,-19,43,-7,-36,9,-48,-58,-68,-73,-63
-34,-53,-19,43,-7,-36,9,-48,-53,-63,-78,-58
-34,-53,-19,43,-7,-36,9,-48,-53,-63,-78,-53
-34,-58,-24,46,-4,-41,9,-43,-53,-63,-78,-48
-39,-58,-19,48,-9,-39,9,-43,-53,-63,-78,-48
-39,-63,-24,51,-7,-43,9,-43,-43,-63,-78,-48
-34,-68,-34,51,0,-51,9,-39,-39,-58,-73,-48
-34,-63,-29,48,-2,-46,9,-39,-39,-58,-73,-48
-34,-63,-29,48,-2,-46,9,-39,-39,-58,-68,-48
-34,-63,-29,48,-2,-46,9,-34,-39,-58,-63,-48
-34,-63,-29,48,-2,-46,14,-34,-34,-58,-53,-48
-34,-63,-29,48,-2,-46,14,-29,-34,-53,-53,-48
-34,-63,-29,48,-2,-46,14,-24,-34,-53,-53,-43
-34,-63,-29,48,-2,-46,14,-24,-34,-53,-53,-43
-34,-63,-29,48,-2,-46,14,-19,-29,-48,-58,-43
-34,-68,-34,51,0,-51,14,-19,-29,-48,-58,-43
-34,-68,-34,51,0,-51,14,-19,-24,-48,-58,-43
-34,-68,-34,51,0,-51,14,-19,-24,-43,-58,-43
-34,-63,-29,48,-2,-46,14,-19,-24,-43,-58,-43
-34,-63,-29,48,-2,-46,14,-19,-24,-43,-58,-43
-34,-63,-29,48,-2,-46,14,-19,-24,-43,-63,-43
-34,-58,-24,46,-4,-41,14,-19,-24,-48,-63,-43
-34,-58,-24,46,-4,-41,14,-19,-24,-48,-63,-43
-34,-58,-24,46,-4,-41,14,-24,-29,-53,-68,-43
-34,-58,-24,46,-4,-41,14,-34,-34,-58,-68,-43
-34,-58,-24,46,-4,-41,14,-34,-39,-58,-73,-43
-34,-58,-24,46,-4,-41,14,-34,-39,-58,-73,-43
-34,-63,-29,48,-2,-46,14,-34,-39,-58,-78,-48
-34,-63,-29,48,-2,-46,14,-34,-43,-63,-78,-48
-34,-63,-29,48,-2,-46,14,-34,-43,-63,-73,-48
-34,-63,-29,48,-2,-46,14,-34,-43,-63,-73,-48
-34,-68,-34,51,0,-51,14,-34,-39,-68,-73,-48
-34,-68,-34,51,0,-51,14,-39,-39,-68,-73,-48
-39,-68,-29,53,-4,-48,19,-39,-39,-68,-73,-53
-39,-68,-29,53,-4,-48,19,-39,-39,-68,-73,-63
-39,-68,-29,53,-4,-48,19,-39,-48,-73,-73,-63
-39,-68,-29,53,-4,-48,14,-39,-53,-73,-73,-63
-39,-68,-29,53,-4,-48,14,-43,-53,-73,-73,-63
-39,-68,-29,53,-4,-48,14,-43,-53,-73,-73,-63
-39,-68,-29,53,-4,-48,14,-43,-53,-78,-73,-68
-39,-73,-34,56,-2,-53,14,-43,-53,-78,-73,-68
-39,-78,-39,58,0,-58,14,-43,-58,-78,-73,-68
-39,-82,-43,61,2,-63,19,-48,-58,-82,-73,-68
-39,-82,-43,61,2,-63,19,-48,-58,-82,-78,-68
-39,-82,-43,61,2,-63,19,-48,-53,-82,-82,-68
-39,-68,-29,53,-4,-48,19,-48,-53,-82,-82,-73
-39,-53,-14,46,-12,-34,19,-48,-53,-82,-82,-73
-39,-53,-14,46,-12,-34,24,-48,-48,-78,-78,-68
-39,-48,-9,43,-14,-29,29,-48,-39,-73,-68,-68
-39,-43,-4,41,-17,-24,29,-43,-39,-68,-68,-68
-39,-34,4,36,-21,-14,34,-39,-29,-68,-63,-63
-39,-34,4,36,-21,-14,34,-34,-24,-63,-63,-63
-39,-34,4,36,-21,-14,39,-29,-19,-58,-58,-58
-39,-29,9,34,-24,-9,43,-29,-14,-53,-53,-58
-34,-29,4,31,-19,-12,39,-24,-9,-48,-48,-53
-29,-19,9,24,-19,-4,39,-24,-9,-48,-48,-48
-24,-9,14,17,-19,2,34,-24,0,-39,-43,-48
-24,0,24,12,-24,12,29,-24,4,-39,-43,-43
-19,4,24,7,-21,14,19,-19,0,-39,-39,-39
-19,-14,4,17,-12,-4,9,-29,-9,-43,-43,-43
-19,-29,-9,24,-4,-19,-9,-39,-24,-53,-48,-43
-14,-29,-14,21,0,-21,-19,-48,-29,-58,-48,-48
